Customer_ID,Gender,Age,Lifetime_data_usage,Date_of_registration,Churn_date,Churn,Lifetime_money_spent,Plans_switch,Dependents,Plan_type,last_plan_used
25063089162,female,36,4242Unlimited Data42Unlimited DataUnlimited Data42Unlimited DataUnlimited DataUnlimited DataUnlimited Data42Unlimited Data424242424242Unlimited Data42Unlimited Data42Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data42Unlimited DataUnlimited Data42Unlimited DataUnlimited DataUnlimited DataUnlimited Data42Unlimited Data42Unlimited Data42Unlimited Data42Unlimited Data42Unlimited DataUnlimited DataUnlimited Data4242,30-10-2019,,0,41306,2,1,Prepaid,3
63688231137,male,34,2826,07-06-2019,21-01-2022,1,14499,2,1,Prepaid,10
61559160094,female,37,3136,24-08-2019,,0,19628,2,1,Prepaid,25
22993381738,female,46,4210,08-01-2019,,0,23299,2,1,Prepaid,5
65742126001,female,42,2526,22-07-2020,,0,13391,2,1,Prepaid,4
38126041125,female,61,2302,13-11-2019,,0,14812,2,1,Prepaid,25
56198591839,male,26,3667,10-09-2018,20-09-2023,1,21275,4,1,Prepaid,5
97870358696,male,30,2674,19-10-2019,,0,17343,2,1,Prepaid,1
81022867173,male,36,2758,27-04-2020,,0,20069,2,2,Postpaid,31
16576735858,female,27,2330,11-12-2020,,0,12035,2,1,Prepaid,5
60839102520,female,22,4806,09-03-2018,,0,28168,5,1,Prepaid,12
50746751835,female,43,5040,03-10-2018,,0,26853,2,1,Prepaid,25
16986162652,male,51,3424,09-12-2019,,0,17333,2,1,Prepaid,6
98412618531,female,23,2920,19-07-2020,,0,14396,1,1,Prepaid,6
44304279751,female,59,2668,15-10-2020,,0,16433,4,1,Prepaid,3
54436536524,male,57,1207,13-08-2020,21-09-2022,1,7814,2,1,Prepaid,7
90819564984,male,62,2212,09-05-2019,05-11-2021,1,12940,2,1,Prepaid,15
38609843868,female,30,3480,12-11-2019,,0,17891,2,1,Prepaid,4
10365466039,male,35,4144,19-10-2018,,0,24137,2,1,Prepaid,11
84487466226,female,35,4320,10-08-2019,,0,26096,2,1,Postpaid,27
89330209164,male,48,1263,21-10-2020,24-10-2022,1,7793,2,1,Prepaid,10
78795826670,male,38,3920,21-04-2020,,0,32376,2,5,Postpaid,33
37003571698,male,55,2950.5,17-06-2019,,0,18579,2,1,Prepaid,13
30788211420,female,59,2548,28-03-2019,10-04-2023,1,16484,2,1,Prepaid,1
67970589208,female,33,1848,16-07-2020,,0,15356,1,1,Prepaid,3
33591130452,female,50,2996,31-08-2020,,0,20371,2,1,Prepaid,18
35530174337,male,39,3528,18-08-2019,,0,20244,2,1,Prepaid,15
57033664334,male,40,3650,17-05-2018,14-11-2022,1,18795,2,1,Prepaid,4
85454528197,male,51,3714,17-06-2018,,0,25553,2,1,Prepaid,14
31349865088,male,41,2036,03-05-2020,,0,15312,2,1,Postpaid,30
60614067815,male,18,2300,28-11-2020,,0,12178,2,1,Prepaid,6
36167590027,female,60,896,02-11-2020,22-11-2021,1,5546,2,1,Prepaid,18
72267535612,female,26,2016,06-02-2018,09-09-2020,1,11940,2,1,Prepaid,23
31822042543,male,63,3822,03-12-2018,,0,23163,3,1,Prepaid,23
20178291509,female,60,1642.5,11-12-2020,03-06-2023,1,10497,1,1,Prepaid,7
50716887915,male,57,Unlimited Data112112112Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data112112Unlimited Data112112Unlimited DataUnlimited DataUnlimited Data,14-06-2019,07-01-2021,1,18185,2,1,Postpaid,29
21321812926,female,37,5460,16-01-2018,,0,37935,2,1,Prepaid,21
63744420552,male,46,547.5Unlimited Data730547.5,08-01-2018,01-08-2020,1,11998,3,1,Prepaid,7
85284037440,female,40,3458,04-06-2018,,0,27379,2,1,Prepaid,1
83065155624,male,45,3970,05-01-2019,,0,28507,2,1,Postpaid,30
74250487389,male,32,3954,30-06-2018,,0,23649,2,1,Prepaid,8
35775426163,female,35,2730,22-12-2020,,0,22803,2,1,Prepaid,19
67088073851,female,30,84,29-03-2018,14-05-2018,1,579,1,1,Prepaid,2
79552351511,male,41,5034,08-05-2019,,0,27191,2,1,Prepaid,23
75414067974,female,27,3710,09-05-2019,,0,22811,2,1,Prepaid,9
94490797338,male,56,2190,04-05-2020,01-05-2023,1,11397,1,1,Prepaid,4
47947993846,male,33,2498.5,16-03-2020,,0,15829,5,1,Prepaid,7
37231341411,female,42,5474,25-08-2018,,0,29072,2,1,Prepaid,20
19930372603,male,42,3494,08-09-2019,15-12-2023,1,23269,4,1,Prepaid,12
75355998398,female,56,4032,05-06-2018,,0,26036,2,1,Prepaid,14
55880183951,female,27,2450,02-10-2019,,0,22099,1,1,Postpaid,30
92008842461,female,40,2291,01-03-2020,,0,14776,5,1,Prepaid,16
35581099407,female,20,1050,23-03-2019,05-08-2020,1,6331,2,1,Prepaid,18
35353002802,female,55,4656,21-02-2019,,0,25944,2,1,Prepaid,21
97952417050,female,34,917,21-10-2018,22-03-2020,1,6422,2,1,Prepaid,16
24249170684,male,22,3948,25-07-2019,,0,28577,2,1,Prepaid,24
96280745369,female,63,1680,04-05-2020,18-11-2021,1,13386,2,1,Prepaid,21
45442240730,female,38,3192,28-01-2020,,0,21603,2,1,Prepaid,13
92532349595,male,53,2688,23-07-2019,22-08-2023,1,17139,4,1,Prepaid,18
17813839023,female,32,2576,30-04-2019,03-08-2022,1,15941,2,1,Prepaid,14
94143579828,female,44,2439,12-10-2020,,0,16910,5,1,Prepaid,18
34188806472,female,43,3504,11-03-2018,,0,22992,2,1,Prepaid,2
32107875004,female,56,620,01-09-2019,03-07-2020,1,3790,1,1,Prepaid,8
66584837255,female,55,1858.5,30-07-2020,,0,13675,2,1,Prepaid,3
13387368864,female,47,1036,22-04-2019,28-05-2020,1,8526,3,4,Postpaid,32
42796380240,male,55,2870,08-07-2020,,0,21807,4,1,Prepaid,1
74630714361,female,43,3920,28-11-2020,,0,34598,2,1,Prepaid,20
32719140106,female,40,5860,07-01-2019,,0,33806,2,1,Postpaid,28
46812247113,male,48,2884,12-01-2020,,0,17258,2,1,Prepaid,8
54461734685,female,50,3070,01-09-2020,,0,15749,2,1,Prepaid,6
89851953255,female,55,1460,26-09-2019,19-12-2020,1,7198,1,1,Prepaid,6
83403567174,male,21,3108,29-03-2020,25-11-2022,1,26856,2,5,Postpaid,33
83179630578,male,50,3592,20-01-2019,,0,19090,2,1,Prepaid,14
95248362054,male,24,3208,30-11-2019,,0,17670,2,1,Prepaid,5
58698754164,male,32,2856,13-03-2020,,0,16930,2,1,Prepaid,24
42088035632,male,24,2716,29-12-2019,,0,18499,2,1,Prepaid,16
71869846774,female,33,2292,07-05-2020,,0,14410,2,1,Prepaid,12
72402400388,male,40,3920,28-05-2019,,0,30788,2,1,Prepaid,17
46545035162,male,55,730140150Unlimited Data140Unlimited DataUnlimited Data140Unlimited Data730730,24-07-2020,,0,20855,4,1,Prepaid,5
68409883458,male,39,2184,09-05-2020,,0,15192,2,1,Prepaid,1
87736745237,male,47,3752,10-10-2018,,0,22430,2,1,Prepaid,14
36206294710,female,59,547.5,30-03-2020,18-12-2020,1,3499,1,1,Prepaid,7
14825828140,female,29,2730,02-01-2020,,0,20649,2,5,Postpaid,33
63308799819,male,19,3776,16-02-2019,,0,19354,2,1,Prepaid,5
47027660601,male,52,Unlimited Data210Unlimited DataUnlimited DataUnlimited Data210Unlimited DataUnlimited DataUnlimited Data210210210210Unlimited DataUnlimited DataUnlimited Data210Unlimited Data210Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data210,30-07-2020,,0,34808,2,1,Prepaid,19
74065356135,male,30,2184,04-09-2019,04-08-2022,1,13382,2,1,Prepaid,23
48168406059,female,65,730,25-02-2020,14-12-2020,1,3599,1,1,Prepaid,6
95706832093,female,19,5510,01-09-2020,,0,40888,2,1,Postpaid,28
53362648855,male,25,3360,15-02-2020,,0,24178,2,1,Prepaid,24
57423602330,female,29,70168730Unlimited Data73016816816816816870Unlimited Data73070730,23-06-2018,,0,24001,4,1,Prepaid,6
59255402628,female,29,4068,17-11-2018,,0,26018,2,1,Prepaid,8
48642464900,female,24,Unlimited Data707070707070Unlimited DataUnlimited DataUnlimited Data70Unlimited DataUnlimited Data707070707070Unlimited Data70Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data70Unlimited Data70Unlimited DataUnlimited DataUnlimited Data70Unlimited Data70Unlimited Data70Unlimited Data70Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data70Unlimited DataUnlimited Data7070Unlimited Data70Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data,03-02-2019,,0,53291,2,1,Postpaid,29
98264250363,male,65,4872,31-07-2018,,0,27009,2,1,Prepaid,21
51068901281,female,35,3024,07-09-2020,,0,15724,2,1,Prepaid,18
93617641556,female,24,2610,23-05-2020,,0,15665,2,1,Prepaid,8
87348267682,male,50,6110,13-08-2019,,0,31937,2,1,Postpaid,28
91956903316,female,22,3046,07-12-2018,,0,19756,2,1,Prepaid,12
47457040674,female,27,6126,15-03-2018,,0,32367,2,1,Prepaid,10
71628124167,male,64,4000,17-11-2018,,0,22000,2,1,Prepaid,5
90862602326,male,21,3528,02-08-2018,,0,22022,2,1,Prepaid,2
46045273231,male,21,3752,01-06-2018,02-10-2021,1,31380,2,1,Prepaid,21
15715846081,female,21,Unlimited Data168168168168168168Unlimited Data168168168168Unlimited DataUnlimited Data168168,28-11-2020,,0,16756,2,1,Prepaid,21
81697249446,female,34,3298,05-02-2020,,0,17389,3,1,Prepaid,5
47929296859,female,63,616,25-11-2018,05-10-2019,1,3914,2,1,Prepaid,9
82866118973,female,25,504,04-08-2019,07-04-2020,1,2982,1,1,Prepaid,23
64924885901,male,48,4046,23-09-2018,,0,24871,2,1,Prepaid,23
64414892778,male,63,3636.5,03-07-2019,,0,21148,2,1,Prepaid,11
73304740767,male,43,3360,21-03-2020,,0,19642,2,1,Prepaid,11
53670012162,female,35,Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data115.5Unlimited DataUnlimited DataUnlimited Data115.5115.5115.5,05-09-2020,27-01-2022,1,12804,2,1,Prepaid,16
34072802203,male,61,3653,23-09-2018,,0,20597,4,1,Prepaid,6
87542760834,male,56,4704,26-12-2018,,0,25606,2,1,Prepaid,23
49939338250,female,55,Unlimited DataUnlimited DataUnlimited Data709070Unlimited DataUnlimited DataUnlimited DataUnlimited Data70Unlimited DataUnlimited Data9070909070909070909090Unlimited Data707090Unlimited DataUnlimited Data709070Unlimited Data9090907090Unlimited DataUnlimited DataUnlimited Data90Unlimited DataUnlimited DataUnlimited Data,05-02-2020,,0,36134,3,1,Postpaid,29
61268052017,male,47,2709,13-02-2019,,0,20260,2,1,Prepaid,16
47207801510,male,43,2784,11-01-2020,,0,18139,2,1,Prepaid,13
90900627388,male,21,2356,21-09-2020,,0,13472,5,2,Postpaid,31
92328492397,male,64,2516,25-11-2020,,0,15002,2,1,Prepaid,17
76405125191,male,24,3410,16-04-2020,,0,27143,2,2,Postpaid,31
19157313595,female,37,3696,05-02-2019,,0,21904,2,1,Prepaid,23
63939964218,male,18,5152,29-07-2018,,0,35738,2,1,Prepaid,21
48330469151,male,60,1940,03-12-2020,,0,16042,2,1,Postpaid,30
59812860847,male,63,7250,17-02-2018,,0,48567,2,2,Postpaid,31
77217173018,male,48,3684,14-01-2018,,0,26118,2,1,Prepaid,8
24222152002,female,58,1280,06-01-2020,11-01-2022,1,8976,4,2,Postpaid,31
45977821077,male,36,5152,11-03-2019,,0,41964,2,1,Prepaid,21
71359721276,male,48,3696,14-01-2019,,0,21709,2,1,Prepaid,13
23265897025,male,24,1932,03-11-2020,,0,13160,3,1,Prepaid,2
81574557766,male,40,5050,16-10-2018,,0,30311,2,1,Postpaid,27
22494773599,male,56,2100,20-12-2019,10-06-2021,1,14784,2,1,Prepaid,10
97485148374,male,27,2590,29-01-2019,24-12-2021,1,15133,1,1,Prepaid,17
41043524408,male,43,1386,13-08-2018,30-04-2020,1,8199,2,1,Prepaid,21
30885477477,female,55,3136,29-12-2020,,0,17862,2,1,Prepaid,25
70475204029,female,41,2226,25-03-2020,31-03-2023,1,16880,3,1,Prepaid,3
78645040463,female,20,5712,14-02-2019,,0,55307,2,5,Postpaid,33
47912580188,male,56,1196,29-09-2018,26-06-2020,1,7898,2,1,Prepaid,14
86001440379,female,61,3360,10-05-2019,,0,19640,2,1,Prepaid,13
49837594949,female,27,3024,21-08-2019,,0,18590,2,1,Prepaid,2
86495872545,male,46,730,26-01-2018,12-04-2018,1,3599,1,1,Prepaid,6
39574768059,female,20,856,02-12-2019,11-02-2021,1,4458,2,1,Prepaid,1
67799122808,female,26,2856,02-06-2020,,0,21201,2,1,Prepaid,19
36118569813,male,19,3444,02-11-2020,,0,28803,2,1,Prepaid,14
12793278966,male,63,2590,21-06-2020,,0,17205,2,1,Prepaid,17
59897520477,male,21,1430,15-12-2019,17-08-2021,1,9324,4,1,Prepaid,7
91958157090,female,55,1960,07-02-2019,10-08-2022,1,14999,2,1,Postpaid,30
29102499213,female,55,4820,04-01-2020,,0,33246,2,2,Postpaid,31
26371573711,male,29,6878,31-03-2018,04-03-2023,1,35739,2,1,Postpaid,28
33056855116,female,64,2648,06-11-2020,,0,17094,2,1,Prepaid,15
63461698758,male,47,3677,31-03-2018,,0,23850,2,1,Prepaid,7
67156255619,female,61,2828,18-05-2019,,0,19955,2,1,Prepaid,2
48802371538,male,57,730,07-10-2019,21-10-2019,1,3599,1,1,Prepaid,6
31752620926,male,58,3230,15-04-2019,28-04-2023,1,16691,2,1,Prepaid,5
16068645939,female,32,5110,30-05-2019,,0,47153,2,2,Postpaid,31
37456019129,female,21,3934,28-06-2018,,0,30181,3,2,Postpaid,31
94630562776,female,45,3176,12-02-2020,,0,19502,3,1,Postpaid,30
77579972426,male,27,2442,29-12-2019,,0,15993,2,1,Prepaid,1
30524652266,male,61,3738,23-08-2018,,0,27175,2,1,Prepaid,16
95343228911,female,41,5096,07-11-2018,,0,40145,2,1,Prepaid,14
23943983906,female,65,4140,03-04-2019,,0,24150,2,1,Prepaid,1
58252512321,male,55,3010,30-10-2019,,0,17881,5,1,Prepaid,16
82074188871,female,45,2866,14-03-2019,,0,19567,4,1,Prepaid,7
47623641112,male,61,3612,06-02-2020,,0,21568,2,1,Prepaid,22
24344520407,male,56,5562,03-09-2018,,0,31898,2,1,Prepaid,15
20295690958,male,60,4704,13-02-2020,,0,22395,2,1,Prepaid,10
18184949703,female,55,3090,06-11-2018,,0,23546,2,1,Postpaid,27
10436065921,female,44,5004,08-06-2018,,0,30620,2,1,Prepaid,8
82300166770,female,40,5796,05-12-2018,,0,49405,2,1,Prepaid,3
63143024870,female,19,4084,20-05-2018,,0,20648,2,1,Prepaid,6
70450526691,female,22,4200,24-03-2018,,0,24645,2,1,Prepaid,21
78891515450,female,47,3430,08-06-2019,,0,24053,2,1,Prepaid,21
52940956983,male,29,3926,25-10-2019,,0,24574,2,1,Postpaid,30
65441398660,female,48,3874,06-05-2019,,0,19793,2,1,Prepaid,5
62173838878,male,40,3976,28-05-2020,,0,24860,3,1,Prepaid,10
70813399859,female,38,434,09-12-2020,28-03-2021,1,2677,2,1,Prepaid,19
66303857986,male,63,2382,25-10-2020,,0,13013,2,1,Prepaid,5
73641033748,female,46,1866.5,23-06-2020,11-12-2022,1,11795,2,1,Prepaid,7
66904819111,male,21,2704,12-07-2019,,0,18079,2,1,Prepaid,14
86099483273,female,37,2190,26-01-2020,,0,13996,1,1,Prepaid,7
88093099123,female,37,2856,27-03-2020,,0,16763,2,1,Prepaid,13
96416012805,male,52,3830,10-12-2018,,0,20097,2,1,Prepaid,4
77587896120,female,22,3460,27-08-2018,19-08-2022,1,19732,2,1,Prepaid,8
18804059552,male,52,3297.5,13-03-2019,,0,21247,2,1,Prepaid,7
58993712594,female,36,2682,22-01-2020,,0,17073,4,1,Prepaid,13
31446603645,male,21,3360,17-05-2019,,0,19580,1,1,Prepaid,13
95325086218,female,22,3920,12-11-2019,,0,27490,2,2,Postpaid,31
67063421803,female,34,4088,06-12-2019,,0,22100,2,1,Prepaid,10
66216990795,female,55,2744,22-04-2020,,0,16121,2,1,Prepaid,14
38336248380,female,44,3310,08-04-2020,,0,18652,3,1,Prepaid,4
36418071324,male,18,3870,24-03-2020,,0,22956,2,1,Postpaid,28
74984373318,male,22,2886.5,12-01-2020,,0,17052,4,1,Postpaid,28
28066323973,female,43,Unlimited DataUnlimited DataUnlimited Data150150Unlimited Data150Unlimited DataUnlimited DataUnlimited DataUnlimited Data150Unlimited Data150150150150Unlimited Data150150Unlimited DataUnlimited Data150Unlimited DataUnlimited Data150Unlimited Data150Unlimited DataUnlimited DataUnlimited Data150150150Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data150150Unlimited Data150150150Unlimited Data150150150150Unlimited DataUnlimited DataUnlimited DataUnlimited Data150Unlimited DataUnlimited DataUnlimited DataUnlimited Data150Unlimited DataUnlimited Data150Unlimited DataUnlimited DataUnlimited Data,10-04-2018,,0,66666,2,1,Postpaid,29
98979546321,female,58,1680,16-05-2019,30-03-2021,1,10476,2,1,Prepaid,20
70836142202,male,54,3528,25-02-2019,,0,21510,2,1,Prepaid,9
35551054885,female,36,5114,28-01-2018,,0,33308,3,1,Prepaid,22
38503688150,female,37,1927.5,03-07-2020,,0,12740,2,1,Prepaid,12
63607666870,female,32,4760,07-01-2019,,0,25671,2,1,Prepaid,10
77172070798,male,62,Unlimited Data5656Unlimited Data56565656Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data56Unlimited Data56Unlimited DataUnlimited Data56Unlimited Data56Unlimited Data565656Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data5656Unlimited DataUnlimited Data565656565656Unlimited Data5656Unlimited Data,08-05-2020,,0,34582,2,1,Postpaid,29
63068033621,female,55,5176,21-11-2019,,0,47451,2,1,Prepaid,8
84970098635,male,25,2416,29-10-2019,,0,16748,3,1,Prepaid,8
40755910233,female,48,916,12-11-2018,13-09-2019,1,4836,2,1,Prepaid,5
86756812437,female,34,7280,24-04-2018,,0,36288,2,1,Prepaid,15
57894236163,female,19,Unlimited DataUnlimited Data150Unlimited Data150Unlimited Data150150Unlimited Data150150150150150Unlimited DataUnlimited DataUnlimited DataUnlimited Data150150Unlimited DataUnlimited Data150150150Unlimited Data150Unlimited DataUnlimited DataUnlimited DataUnlimited Data150150Unlimited DataUnlimited DataUnlimited Data150150150Unlimited Data150Unlimited DataUnlimited Data150Unlimited Data150,02-01-2020,,0,44896,2,1,Postpaid,28
33734345424,female,25,3752,04-11-2018,,0,22000,2,1,Prepaid,14
77402188975,female,47,2862,09-04-2019,02-02-2023,1,15313,2,1,Prepaid,13
39001056914,male,48,3020.5,11-02-2020,,0,21544,3,1,Prepaid,16
40168351555,male,45,2640,08-07-2018,,0,21693,2,1,Prepaid,9
97037120119,female,19,1095,24-11-2020,12-02-2022,1,6998,1,1,Prepaid,7
15169372475,male,20,2850,06-07-2018,09-02-2023,1,19947,2,1,Prepaid,12
18609690885,female,31,2352,27-06-2020,28-08-2023,1,14931,2,1,Prepaid,13
27614754580,female,40,2982,06-06-2018,,0,24779,1,1,Prepaid,3
73078969977,female,22,4032,18-04-2018,,0,24932,2,1,Prepaid,2
70906175277,female,56,3808,18-10-2018,,0,23420,2,1,Prepaid,18
28603767483,female,33,4816,16-02-2020,,0,22961,2,1,Prepaid,10
28129785000,male,46,1544,04-08-2020,25-04-2022,1,7977,2,1,Prepaid,5
79407885346,female,25,4808,08-03-2018,,0,35360,5,1,Prepaid,26
56677783321,male,40,3710,16-09-2018,,0,22628,3,1,Prepaid,12
66291641498,male,20,3675,22-02-2019,,0,27178,2,1,Prepaid,16
83217957321,female,21,4704,30-05-2019,,0,34579,2,1,Prepaid,18
79999078027,male,38,4210,08-05-2019,,0,21267,2,1,Prepaid,6
63068234671,male,23,4878,02-12-2018,,0,29956,4,1,Prepaid,2
52916025968,male,27,3934,26-07-2019,,0,28528,2,1,Prepaid,14
55609194151,female,52,1890,08-05-2019,30-01-2021,1,10152,2,1,Prepaid,13
47885165799,male,45,168,02-08-2020,24-08-2020,1,979,1,1,Prepaid,13
43273675093,male,21,4256,01-01-2020,,0,33750,3,1,Prepaid,25
47139631221,male,40,4200,02-09-2020,,0,37638,2,4,Postpaid,32
45512549350,male,27,3528,30-12-2018,,0,24339,2,1,Prepaid,9
33354478592,male,47,6570,03-08-2019,,0,34701,2,1,Postpaid,28
65986591292,female,38,3370,20-11-2019,,0,17551,2,1,Prepaid,5
15254599994,male,55,3360,26-07-2018,18-11-2021,1,17187,2,1,Prepaid,10
50557130710,male,29,3276,06-12-2019,,0,21233,3,1,Prepaid,15
37731538545,female,62,3144.5,04-10-2019,,0,20690,5,1,Prepaid,7
47336591569,male,55,2482.5,22-12-2019,,0,15467,2,1,Prepaid,7
49849611499,female,31,1890,15-08-2020,,0,13801,2,1,Prepaid,2
80705387400,male,29,2226,22-11-2020,,0,13910,2,1,Prepaid,13
41066101900,male,61,2260,01-01-2020,,0,14697,2,1,Prepaid,7
40056110320,male,23,2952,25-10-2019,,0,16406,4,1,Prepaid,21
59667748034,female,41,3508,02-02-2018,,0,23213,2,1,Prepaid,8
76805294102,male,46,1344,06-04-2020,,0,13412,1,1,Prepaid,26
75253759445,male,57,1676,08-04-2018,17-09-2020,1,11496,2,1,Postpaid,30
92276064368,male,54,4092,13-01-2018,,0,27080,2,1,Prepaid,24
50795412357,male,20,5712,13-06-2019,,0,47386,2,4,Postpaid,32
51265450456,male,58,588,31-03-2020,13-08-2020,1,3557,2,1,Prepaid,11
34719814190,female,42,2534,05-10-2018,15-09-2022,1,16965,4,1,Prepaid,1
86827757486,female,50,3910,12-01-2019,,0,20457,2,1,Postpaid,27
68896837726,female,65,1760,13-05-2020,,0,15134,2,1,Prepaid,26
79649157982,male,19,180,03-03-2020,21-04-2020,1,1102,1,1,Postpaid,27
28611930295,female,34,4380,11-10-2018,12-12-2023,1,22394,2,1,Prepaid,6
62938124545,female,35,4726.5,22-02-2018,,0,24591,2,1,Prepaid,5
42795949251,female,36,3612,16-09-2019,,0,20693,2,1,Prepaid,18
36756879149,female,37,3712,24-01-2020,,0,29244,4,1,Prepaid,18
58795156016,female,45,786,09-12-2019,07-10-2020,1,4751,2,1,Postpaid,27
68421566681,female,58,115.5Unlimited Data115.5Unlimited DataUnlimited Data115.5115.5115.5Unlimited Data115.5Unlimited DataUnlimited DataUnlimited Data115.5Unlimited Data115.5,27-12-2018,29-03-2021,1,16000,2,1,Prepaid,16
41101242592,male,30,3172,09-05-2020,,0,15743,2,1,Prepaid,6
10885312986,female,58,2450,10-06-2020,,0,16905,2,1,Prepaid,3
43612517872,male,29,3780,04-05-2018,,0,23431,2,1,Prepaid,23
86055898148,female,65,5390,23-05-2018,06-10-2023,1,29501,2,1,Prepaid,20
23433933358,female,53,3080,07-07-2020,,0,25940,2,2,Postpaid,31
21798200326,female,36,3198,24-06-2020,,0,17385,2,1,Prepaid,4
83398677103,female,22,1957,23-04-2018,01-09-2020,1,11202,4,1,Prepaid,4
28272845173,female,40,3712,07-09-2019,,0,18374,2,1,Prepaid,6
76206077487,female,20,42Unlimited Data4242Unlimited Data42Unlimited DataUnlimited Data42Unlimited Data42Unlimited DataUnlimited Data42Unlimited DataUnlimited Data42Unlimited DataUnlimited Data424242Unlimited Data424242Unlimited Data424242Unlimited Data424242Unlimited DataUnlimited Data42Unlimited DataUnlimited DataUnlimited Data42Unlimited DataUnlimited DataUnlimited Data4242Unlimited Data42Unlimited DataUnlimited DataUnlimited Data42Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data4242Unlimited Data42Unlimited Data4242Unlimited Data42,02-07-2018,,0,52002,2,1,Prepaid,3
39331118865,female,37,4032,08-07-2019,,0,21291,2,1,Prepaid,21
61320450534,male,51,4380,10-01-2018,,0,22794,1,1,Prepaid,4
41598503446,female,52,3430,30-10-2019,,0,22055,3,1,Prepaid,18
97010816158,female,33,5320,12-02-2019,,0,45198,2,5,Postpaid,33
36757189581,male,64,2576,18-07-2020,,0,15152,2,1,Prepaid,14
79005725799,female,40,5320,16-04-2018,,0,32389,2,1,Prepaid,25
37628252613,male,44,4032,15-09-2019,,0,30756,2,5,Postpaid,33
47409977677,male,52,3930,05-07-2019,,0,21035,2,1,Prepaid,4
49796694672,male,50,4270,23-10-2018,28-09-2023,1,32660,2,4,Postpaid,32
27094476635,female,41,4788,30-01-2019,,0,32264,2,1,Prepaid,19
39643704832,female,64,Unlimited Data70168168487048484870168707070Unlimited DataUnlimited Data707016816870Unlimited DataUnlimited Data48Unlimited DataUnlimited Data48Unlimited Data70168Unlimited Data4848Unlimited DataUnlimited Data,23-09-2019,,0,30029,4,1,Postpaid,29
89426381848,male,58,2464,18-08-2020,,0,15433,2,1,Prepaid,14
92361678372,female,31,2316,06-08-2020,,0,14855,2,1,Prepaid,7
61480698904,male,42,2804,08-04-2020,,0,15030,2,1,Prepaid,13
84640793255,male,49,2954,09-01-2020,,0,20633,2,2,Postpaid,31
49800207456,male,44,3312,17-06-2019,,0,17652,2,1,Prepaid,5
43649603490,male,38,3934,04-09-2020,,0,33556,2,1,Prepaid,3
29136309686,male,25,5330,07-01-2018,,0,31415,3,1,Prepaid,4
62397209630,female,63,2730,05-02-2019,,0,18675,2,1,Prepaid,1
74702440230,male,41,980,27-02-2020,22-03-2021,1,6008,4,1,Prepaid,22
62537924537,male,42,3192,22-08-2019,17-08-2023,1,17971,5,1,Prepaid,10
42894995575,female,48,4902,18-06-2019,,0,26711,2,1,Prepaid,21
62314272736,female,55,4648,03-08-2019,,0,37549,2,1,Prepaid,14
24459964179,male,52,5844,23-07-2018,,0,30407,2,1,Postpaid,27
26490948881,female,27,3752,26-09-2020,,0,33248,2,1,Prepaid,9
41280709794,male,30,2492,06-04-2019,26-03-2022,1,16733,2,1,Prepaid,14
69989169426,male,35,3540,06-10-2020,,0,18156,2,1,Prepaid,4
34369981021,female,34,3088,27-11-2019,,0,15792,2,1,Prepaid,6
49980571704,female,63,1964,15-10-2019,27-01-2022,1,10386,2,1,Prepaid,5
72692967436,female,32,3318,18-03-2018,,0,22935,2,1,Prepaid,1
49189508573,female,39,5810,07-04-2018,,0,49604,3,5,Postpaid,33
59379224200,male,46,2730,21-05-2020,,0,15948,2,1,Prepaid,16
38190587230,male,32,3710,26-03-2019,,0,23189,2,1,Prepaid,9
73140215305,male,39,2960,22-01-2020,,0,22152,2,1,Prepaid,20
96614104790,male,25,5264,22-01-2019,,0,29765,2,1,Prepaid,25
51385896594,male,59,2001.5,19-06-2020,,0,14897,2,1,Prepaid,16
24663844017,male,31,5250,06-05-2018,,0,30246,2,1,Prepaid,2
46833549253,male,26,3132,12-05-2018,,0,20802,2,1,Prepaid,12
27937620940,female,37,3592,06-08-2019,,0,18376,2,1,Prepaid,4
69734267614,female,65,4102,07-05-2020,,0,22134,3,1,Prepaid,11
74373945099,male,27,3161,13-06-2018,,0,21368,2,1,Prepaid,8
97842740702,female,39,Unlimited DataUnlimited Data70Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data7070707070Unlimited DataUnlimited DataUnlimited Data70Unlimited Data707070Unlimited DataUnlimited Data707070707070Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data70Unlimited DataUnlimited Data70Unlimited Data707070Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data,30-09-2019,,0,44619,2,1,Postpaid,29
